title,address,link,Word
Droguerie L'Orpin Rose,"Rue St-Honoré 6, 1933 Sembrancher",https://www.local.ch/fr/d/sembrancher/1933/droguerie/droguerie-l-orpin-rose-2cf3CW8vfQouM0cn2spmeA,Vétérinaire
Pharmacie et Parfumerie de Chamoson,"Chemin Neuf 6A, 1955 Chamoson",https://www.local.ch/fr/d/chamoson/1955/pharmacie/pharmacie-et-parfumerie-de-chamoson-LFytunhRcAsIjynE17FFtg,Vétérinaire
Société des Vétérinaires Suisses (SVS),"Brückfeldstrasse 18, 3012 Berne",https://www.local.ch/fr/d/berne/3012/federation/societe-des-veterinaires-suisses-svs-bnEorXjVX1aCx0qN9MUQIA,Vétérinaire
Haken'âme,"Route du Rawil 116, 1966 Fortunau (Ayent)",https://www.local.ch/fr/d/fortunau-ayent/1966/naturopathie-pour-animaux/haken-ame-fSpFmGdzKE6MS67-5eBZxQ,Vétérinaire
Kleintier Krematorium Casartelli,"Grellingerstrasse 72, 4202 Duggingen",https://www.local.ch/fr/d/duggingen/4202/crematoire/kleintier-krematorium-casartelli-Qs8G1zZ5DKViISro2EQb4w,Vétérinaire
"Direction générale de l'agriculture, de la viticulture et des affaires vétérinaires","Rue Dr César-Roux 37, 1014 Lausanne Adm cant VD",https://www.local.ch/fr/d/rue-caroline-1014-lausanne-adm-cant-vd/1014/institut/direction-generale-de-l-agriculture-de-la-viticulture-et-des-affaires-veterinaires-irMExOsPMpHtsRNw0fPFPQ,Vétérinaire
Office fédéral de la sécurité alimentaire et des affaires vétérinaires OSAV,"Schwarzenburgstrasse 155, 3097 LiebefeldCase Postale, 3003 Bern",https://www.local.ch/fr/d/liebefeld/3097/office-federal/office-federal-de-la-securite-alimentaire-et-des-affaires-veterinaires-osav-DpTcyY-dwty-4yrwxPkZ5Q,Vétérinaire
Service de la consommation et des affaires vétérinaires,"Faubourg des Capucins 20, 2800 Delémont",https://www.local.ch/fr/d/delemont/2800/administration-cantonale/service-de-la-consommation-et-des-affaires-veterinaires-fgkKqjKPIRPX1RlGQ0gjzw,Vétérinaire
Service de la consommation et des affaires vétérinaires (SCAV),"Quai Ernest-Ansermet 22, 1205 GenèveCase Postale, 1211 Genève 4",https://www.local.ch/fr/d/geneve/1205/service-de-la-consommation-et-des-affaires-veterinaires-scav--CqbgBbJtst3MvoT-zLeCg,Vétérinaire
"Direction des Affaires Vétérinaires et de l’Inspectorat, DAVI","Chemin du Marquisat 1, 1025 St-Sulpice VD",https://www.local.ch/fr/d/st-sulpice-vd/1025/administration-cantonale/direction-des-affaires-veterinaires-et-de-linspectorat-davi-og3a3celfoaojrCfMCP_mg,Vétérinaire
"Direction générale de l'agriculture, de la viticulture et des affaires vétérinaires","Avenue de Marcelin 29, 1110 Morges",https://www.local.ch/fr/d/morges/1110/administration-cantonale/direction-generale-de-l-agriculture-de-la-viticulture-et-des-affaires-veterinaires-mSQvpUbQiUHH9obBYhqg-Q,Vétérinaire
RésoVet (Réseau de soins vétérinaires) SA,"Route de Pré-Bois 6, 1214 Vernier",https://www.local.ch/fr/d/vernier/1214/resovet-reseau-de-soins-veterinaires-sa-0alvB2ZM8H3no7Xn87k3Wg,Vétérinaire
Service de la sécurité alimentaire et des affaires vétérinaires SAAV,"Impasse de la Colline 4, 1762 Givisiez",https://www.local.ch/fr/d/givisiez/1762/laboratoire/service-de-la-securite-alimentaire-et-des-affaires-veterinaires-saav-HQyPH233s3Rn5osp1_Kbfg,Vétérinaire
Urgences vétérinaires petits animaux canton de Genève,"Case Postale, 1212 Grand-Lancy 1",https://www.local.ch/fr/d/urgences-veterinaires-petits-animaux-canton-de-geneve-5N3-yFBVC7ly-tVqO3uPHw,Vétérinaire
Vétérinaires Sans Frontières Suisse,"Mühlenplatz 15, 3011 BerneCase Postale, 3000 Bern 13",https://www.local.ch/fr/d/berne/3011/veterinaires-sans-frontieres-suisse-3mm4Hz3WpYRtONRjz97r_Q,Vétérinaire
Vétérinaires sur la Route,"Rue du Pré-de-la-Fontaine 8, 1242 Satigny",https://www.local.ch/fr/d/satigny/1242/veterinaires-sur-la-route-9Vsdbiebh4bXNJWR0EFR3w,Vétérinaire
VÉTÉRINAIRES SUR LA ROUTE Sàrl,"Rue du Pré-de-la-Fontaine 8, 1242 Satigny",https://www.local.ch/fr/d/satigny/1242/veterinaires-sur-la-route-sarl-ScgeOXhXeIpjFriLEe-6XQ,Vétérinaire
Schmied Catherine,"Piguet-Dessous 25, 1348 Le Brassus",https://www.local.ch/fr/d/le-brassus/1348/osteopathie-pour-animaux/schmied-catherine-jwe1srC_CuDDNHGLvD7DRA,Vétérinaire
Aebischer Corinne,"Chemin des Tilleuls 18, 2108 Couvet",https://www.local.ch/fr/d/couvet/2108/osteopathie-pour-animaux/aebischer-corinne-xjJo1Pdq6lOf9AwqNpwWSw,Vétérinaire
Animaux Taxi Transport,"Rue de Saint-Jean 36, 1203 Genève",https://www.local.ch/fr/d/geneve/1203/animaux/animaux-taxi-transport-FZ9vEAoZJ-VsI3rkh83FKA,Vétérinaire
BEMER Partner,"Rue de l'Ancienne Poste 1, 1040 Echallens",https://www.local.ch/fr/d/echallens/1040/bemer-partner-QQs9OeuadKXXxIW-23Q_RA,Vétérinaire
Cao Linh Truong Pascal,"Rue des Corbes 9C, 2065 Savagnier",https://www.local.ch/fr/d/savagnier/2065/soins-a-domicile/cao-linh-truong-pascal-kkqDzO05jcRN6jvnoNQ0vA,Vétérinaire
Chuit Pierre,"Chemin de Pacoty 24, 1297 Founex",https://www.local.ch/fr/d/founex/1297/chuit-pierre-to_ibSL4CFsgdRm2woYSVw,Vétérinaire
Ecuries des Jonnières Sàrl,"Route de Bressaucourt 36, 2900 Porrentruy",https://www.local.ch/fr/d/porrentruy/2900/ecuries-des-jonnieres-sarl-YnF8JiufRie8QT3MK1nCeA,Vétérinaire
Elsa Authié,"Case Postale, 3963 Crans-Montana 1",https://www.local.ch/fr/d/elsa-authie-0oCaN0UN4kcbjOiqm5T6Jg,Vétérinaire
Grauer Muriel,"Avenue du Major-Davel 12, 1800 Vevey",https://www.local.ch/fr/d/vevey/1800/grauer-muriel-3cWrRgLo5xQH25xLt7SVQQ,Vétérinaire
Labiol SA,"Rue De-Grenus 14, 1201 Genève",https://www.local.ch/fr/d/geneve/1201/labiol-sa-ccmDhiSraP10hD32ojt8WA,Vétérinaire
MobilVet,"Rue de la Condémine 52, 1630 Bulle",https://www.local.ch/fr/d/bulle/1630/mobilvet-l90-bbUzTEF_VfYEQG8qaw,Vétérinaire
Moeckli Emilienne,"Chemin des Chenevières 6, 2900 Porrentruy",https://www.local.ch/fr/d/porrentruy/2900/moeckli-emilienne-2YdFMYSBnv3aaSN0UEA2dQ,Vétérinaire
Dr. Muser Leyvraz Anneli,"Rue des Eaux-Vives 75, 1207 Genève",https://www.local.ch/fr/d/geneve/1207/animaux-conseils-en-psychologie/dr-muser-leyvraz-anneli-I1vSUs2y3ESMdXFxaMPq3A,Vétérinaire
Dr méd. Porret Marc-Vincent,"Rue du Nord 56, 2300 La Chaux-de-Fonds",https://www.local.ch/fr/d/la-chaux-de-fonds/2300/dr-med-porret-marc-vincent-3wirgjn-Zpf9lDML1oTLng,Vétérinaire
Vétérin'Alpe,"Route du Chablais 70, 1869 Massongex",https://www.local.ch/fr/d/massongex/1869/veterin-alpe-ocJEeR0Yn509MZqH81aMwQ,Vétérinaire
Dr von Allmen Marina,"La Tuilière, 2022 Bevaix",https://www.local.ch/fr/d/bevaix/2022/dr-von-allmen-marina-C3DTu6mveq9v-Oqe1_9gMA,Vétérinaire
Adoutte Danielle,"Rue de Bourgogne 52, 2000 Neuchâtel",https://www.local.ch/fr/d/neuchatel/2000/adoutte-danielle-T1zCvMwCHN1u-bQD3EAzbA,Vétérinaire
Blanc Didier,"Chemin d'Aigremont 4, 1862 La Comballaz",https://www.local.ch/fr/d/la-comballaz/1862/blanc-didier-497apx879CmzfTn7rvP9yA,Vétérinaire
Bonnemain Pierre et Nicole (-Voelin),"Chemin de Beaupré 13, 2900 Porrentruy",https://www.local.ch/fr/d/porrentruy/2900/bonnemain-pierre-et-nicole-voelin-GZ6WJiJJb-yPKbH-j-XUfA,Vétérinaire
Bouille Dominique (-Bétrix),"Chemin des Grands Bois 4, 1040 Echallens",https://www.local.ch/fr/d/echallens/1040/bouille-dominique-betrix-tAfCXkIYGUCuPz_VL99AhQ,Vétérinaire
Boukhalfa Mounir,"Rue des Charpentiers 24A, 1110 Morges",https://www.local.ch/fr/d/morges/1110/boukhalfa-mounir-fFd6PhX6KU-1FHMoKSFs4g,Vétérinaire
Bourquin Pierre A.,"Muriaux 38, 2338 Muriaux",https://www.local.ch/fr/d/muriaux/2338/bourquin-pierre-a-c9x4Pk_FNIRRbF7mQbNbSA,Vétérinaire
Bubloz Rolf Axel,"Route de Grenand 23, 1285 Athenaz (Avusy)",https://www.local.ch/fr/d/athenaz-avusy/1285/bubloz-rolf-axel-W7ItYjjwzabNmKNaB_io6g,Vétérinaire
Cerison Jean-Pierre,"Rue des Parcs 1, 2000 Neuchâtel",https://www.local.ch/fr/d/neuchatel/2000/cerison-jean-pierre-ZX_05G_TIT_aMM4xRiOGOQ,Vétérinaire
Charmillot Bernard (-Lambert),"Rue des Arquebusiers 42, 2800 Delémont",https://www.local.ch/fr/d/delemont/2800/charmillot-bernard-lambert-NRmEn3Sk8rpcZCVRJ-kIvg,Vétérinaire
Chollet Hélène (-Daerendinger),"Rue du Village 15, 1125 Monnaz",https://www.local.ch/fr/d/monnaz/1125/chollet-helene-daerendinger-87gOT4IVTrMY9WpYa17IlQ,Vétérinaire
Christen Alain,"Le Sentier 9, 2534 Orvin",https://www.local.ch/fr/d/orvin/2534/christen-alain-JIqn4PC2Qpq0uHZ3-Oid4A,Vétérinaire
Daenzer Gabriel,"Rue de la Sapelle 10, 1058 Villars-Tiercelin",https://www.local.ch/fr/d/villars-tiercelin/1058/daenzer-gabriel-RZpufB-i3UdtBj7dgYiYSw,Vétérinaire
Dardenne Philippe-André,"Grand-Rue 41, 1844 Villeneuve VD",https://www.local.ch/fr/d/villeneuve-vd/1844/dardenne-philippe-andre-hoErLBjPoKfVzsyrfBvK1Q,Vétérinaire
Dondenne Cyril,"Chemin du Débarcadère 16, 1247 Anières",https://www.local.ch/fr/d/anieres/1247/dondenne-cyril-IchTU89EgZahpfgFo-PaMg,Vétérinaire
Dubath Marie-Laurence,"Chemin de la Charrettaz 12, 1094 Paudex",https://www.local.ch/fr/d/paudex/1094/dubath-marie-laurence-kDm1-FvxVeFsQCnwssCM2w,Vétérinaire
Fahrni Isabelle (-Cosmetatos),"Route de la Claie-aux-Moines 16, 1073 Savigny",https://www.local.ch/fr/d/savigny/1073/fahrni-isabelle-cosmetatos-KE1tORaVTD3rUPQWs3bL5A,Vétérinaire
Föllmi Eva (-Scheidegger),"Chemin de Bellevue 6A, 1272 Genolier",https://www.local.ch/fr/d/genolier/1272/foellmi-eva-scheidegger-2Hjf1QAMQVaKGGiy_Px6jw,Vétérinaire
Francfort Patrice et Isabelle,"Chez Aaron 6, 1346 Les Bioux",https://www.local.ch/fr/d/les-bioux/1346/francfort-patrice-et-isabelle-eEHRGdcZg_8uqmGbCJWvbA,Vétérinaire
Hadorn Sébastien,"Rue des Paquières 2, 1424 Champagne",https://www.local.ch/fr/d/champagne/1424/hadorn-sebastien-1dmw0y9XQXYM4-zDNG2xQQ,Vétérinaire
Hassene-Daouadji Boumédienne,"Rue de la Gabelle 7, 1227 Carouge GE",https://www.local.ch/fr/d/carouge-ge/1227/hassene-daouadji-boumedienne-LHXqMq1vG9kVpJ_XRv0wjA,Vétérinaire
Henchoz Anne-Françoise,"Les Frêtes 158, 2416 Les Brenets",https://www.local.ch/fr/d/les-brenets/2416/henchoz-anne-francoise-WDZDinbz5uay5DntzZhe6w,Vétérinaire
Hiltbrand Daniel,"Rue des Ducats 38, 1350 Orbe",https://www.local.ch/fr/d/orbe/1350/hiltbrand-daniel-VF8OtRxi-9DEWRBbAANKlw,Vétérinaire
Knuchel Marlyse,"Le Terdo 27, 1544 Gletterens",https://www.local.ch/fr/d/gletterens/1544/knuchel-marlyse-mwmXYqFTPm3RHyOaU6QYSA,Vétérinaire
Knutti Barbara,"Derrière Corcelles 3, 1562 Corcelles-près-Payerne",https://www.local.ch/fr/d/corcelles-pres-payerne/1562/knutti-barbara-F4tyRMXwIyTTmENSEGrLmA,Vétérinaire
Meylan Jean-Luc et Maryline (-Fahrer),"Grand'Rue 21, 1432 Belmont-sur-Yverdon",https://www.local.ch/fr/d/belmont-sur-yverdon/1432/meylan-jean-luc-et-maryline-fahrer-s-rSbny_4FOTbyg6j7Fpjg,Vétérinaire
Michelet Jean-François,"Route de Nendaz 12, 1996 Baar (Nendaz)",https://www.local.ch/fr/d/baar-nendaz/1996/michelet-jean-francois-gHqfpDuh5c52LAnwnG7GFA,Vétérinaire
Perriard Robert,"Route de Fétigny 40, 1482 Cugy FR",https://www.local.ch/fr/d/cugy-fr/1482/perriard-robert-8pcS7Ns_xebKOJ47vDm6gQ,Vétérinaire
"Perrin Dorian, Sylvie, Clara et Marie (-de Pastors)","Rue de la Prairie 22, 2316 Les Ponts-de-Martel",https://www.local.ch/fr/d/les-ponts-de-martel/2316/perrin-dorian-sylvie-clara-et-marie-de-pastors-gj3oRDXTZJUq6DDb5-7Y-w,Vétérinaire
Philip Laurence,"Rue de la Servette 96, 1202 Genève",https://www.local.ch/fr/d/geneve/1202/philip-laurence-De4QtC5FEn81JTdPt1YxEA,Vétérinaire
Pidoux Pierre (-Berset),"Route de Billens 14, 1680 Romont FR",https://www.local.ch/fr/d/romont-fr/1680/pidoux-pierre-berset--KB3hvaXIc6HGIJrBRu0gA,Vétérinaire
Pradervand Marcel,"Rue des Ducats 38, 1350 Orbe",https://www.local.ch/fr/d/orbe/1350/pradervand-marcel-_Pna5ptIiy6azc2iHwyOZw,Vétérinaire
Python Séverine et Laurent,"Le Petit-Bayard 132, 2127 Les Bayards",https://www.local.ch/fr/d/les-bayards/2127/python-severine-et-laurent-Qwparwxe_W7IRZn5r_xDTA,Vétérinaire
Rochat Jean-Marc (-Hangartner),"Route de la Gare 4, 1343 Les Charbonnières",https://www.local.ch/fr/d/les-charbonnieres/1343/rochat-jean-marc-hangartner-_q2xYhl7PunfaTgv8-kdqA,Vétérinaire
Schmid Elvira,"Rue du Stade 100, 1926 Fully",https://www.local.ch/fr/d/fully/1926/schmid-elvira-43gvQilymV-ZnOxjj-RdJg,Vétérinaire
Sieber Olivier,"Chemin des Châtaigniers 3, 1470 Estavayer-le-Lac",https://www.local.ch/fr/d/estavayer-le-lac/1470/sieber-olivier-wH8_xtAvZ9IdjToTSAtg7Q,Vétérinaire
Sluyter Frederik,"Chemin de Bochardon 3, 1012 Lausanne",https://www.local.ch/fr/d/lausanne/1012/sluyter-frederik-VWOrAjmSNmbMMn6wU1u0Cg,Vétérinaire
Spycher Rodolphe,"Rue Viollier 10, 1207 Genève",https://www.local.ch/fr/d/geneve/1207/spycher-rodolphe-fdrmDTD9KSX-7Rb_wgpkkg,Vétérinaire
Thiébaud Gilles,"Case Postale, 1566 St-Aubin FR",https://www.local.ch/fr/d/thiebaud-gilles-3fIPpUeZaq-tG5UzlkoPEA,Vétérinaire
Tinguely Yves,"Chemin du Raffort 3, 1721 Courtion",https://www.local.ch/fr/d/courtion/1721/tinguely-yves-_WlHZbjqCsBtOvmUF5_L6A,Vétérinaire
Varga Anabelle,"Chemin de la Condémine 39, 1468 Cheyres",https://www.local.ch/fr/d/cheyres/1468/varga-anabelle-p--F98nxfxG9R84FMUpYCw,Vétérinaire
Wenger Sarah,"Rue de l'Alambic 32, 1958 Uvrier",https://www.local.ch/fr/d/uvrier/1958/wenger-sarah-Be68tjY724xUgiC4blc_YQ,Vétérinaire
Zendali Jean-Paul,"Rue du Marteray 27, 1752 Villars-sur-Glâne",https://www.local.ch/fr/d/villars-sur-glane/1752/zendali-jean-paul-FxHQbgzIEuJljFWlGIHAZw,Vétérinaire
Real love of Silken,"Untere Altbreitenstrasse 8, 8722 Kaltbrunn",https://www.local.ch/fr/d/kaltbrunn/8722/eleveurs-de-chiens/real-love-of-silken-MIBI524TPSPijCqu6GJqzA,Vétérinaire
Battito Animale di Mara Maccagnan,"Via San Gottardo 199, 6648 Minusio",https://www.local.ch/fr/d/minusio/6648/articles-pour-animaux/battito-animale-di-mara-maccagnan-x8yjlzeXKgDmHRS_NNoCJA,Vétérinaire
CAMARA AND PARTNERS,"Route de Saint-Cergue 14, 1260 Nyon",https://www.local.ch/fr/d/nyon/1260/biotechnologie/camara-and-partners-DYXy1n3ZgpgHqi74g-YHWA,Vétérinaire
CHEVALNATUREL,"Avenue de Choiseul 19A, 1290 Versoix",https://www.local.ch/fr/d/versoix/1290/naturopathie-pour-animaux/chevalnaturel-UGd56UI1RdoCUiUm0vJLhA,Vétérinaire
Dogs Life Éducation,"Chemin du Méregniau 5, 1041 Poliez-Pittet",https://www.local.ch/fr/d/poliez-pittet/1041/animaux/dogs-life-education-OWZsiQy7PM72UOl5af-rQw,Vétérinaire
Family Dog,"Chemin de l'Hermite 3, 1072 Forel (Lavaux)",https://www.local.ch/fr/d/forel-lavaux/1072/pension-pour-chiens/family-dog-ifQi1IEFxAzAvogjiMhxmA,Vétérinaire
Franco Monti PetFood Import,"Via Cantonale 69, 6537 Grono",https://www.local.ch/fr/d/grono/6537/alimentation-animale/franco-monti-petfood-import-xy6laFdD6_T_U01y9p9kHw,Vétérinaire
Hufschmiedin Chantal Graf,"Unterdorf 6, 5323 Rietheim",https://www.local.ch/fr/d/rietheim/5323/forge/hufschmiedin-chantal-graf-lBWE7wMQnuhspO3R2CPatw,Vétérinaire
Jardi-Dog,"Rue de Bandol 15, 1213 Onex",https://www.local.ch/fr/d/onex/1213/animaux/jardi-dog-TkEep32RfaLg3tak9RQdhw,Vétérinaire
Kinesiologie für Mensch und Tier Tierkommunikation Kurse Christine Gerber Bern,"Militärstrasse 52, 3014 Berne",https://www.local.ch/fr/d/berne/3014/kinesiologie/kinesiologie-fuer-mensch-und-tier-tierkommunikation-kurse-christine-gerber-bern-Zm6qjIQCyptChVureHQd_w,Vétérinaire
"Lina, Hundert Prozent wau, Gesundheit, Training und Unterstützung für Hunde und ihre Menschen, Sandra Egli","Nassackerstrasse 18, 8952 Schlieren",https://www.local.ch/fr/d/schlieren/8952/toilettage/lina-hundert-prozent-wau-gesundheit-training-und-unterstuetzung-fuer-hunde-und-ihre-menschen-sandra-egli-Ip4JJfsjBUI1X3Kh1jIPWg,Vétérinaire
Melissa Masotti Toilettage Canin,"Rue du Grand Pont 6, 1971 Grimisuat",https://www.local.ch/fr/d/grimisuat/1971/toilettage/melissa-masotti-toilettage-canin-iWjHIJHoUXrXrYRL_dLAeQ,Vétérinaire
Tierarztpraxis Helene Matter,"Ringweg 5, 3427 Utzenstorf",https://www.local.ch/fr/d/utzenstorf/3427/animaux-domestiques/tierarztpraxis-helene-matter-utdE3Bufx74GbMxzPPG6DQ,Vétérinaire
Birkenhof Pferdepension,"Mulflen 18, 8164 Bachs",https://www.local.ch/fr/d/bachs/8164/manege-et-ecole-dequitation/birkenhof-pferdepension-yFM8jtspr1b9b3QTp2lY-Q,Vétérinaire
Edu'Canis,"Route de Broc 60, 1663 Epagny",https://www.local.ch/fr/d/epagny/1663/dressage-de-chien/edu-canis-PXLbzd6yUj1FNI0_P2WtIQ,Vétérinaire
Equimove GmbH,"Sandbreitestrasse 3, 8580 Amriswil",https://www.local.ch/fr/d/amriswil/8580/physiotherapie-pour-animaux/equimove-gmbh-yjvAh8u9SRjQjK81KB9m5A,Vétérinaire
"La Main qui Soigne - Reiki, massages et thérapies à Charmey","La Chaudalla 65, 1637 Charmey (Gruyère)",https://www.local.ch/fr/d/charmey-gruyere/1637/reiki/la-main-qui-soigne-reiki-massages-et-therapies-a-charmey-E0NUNey5TScxs8hpzeqL_Q,Vétérinaire
LuNiKy AG,"Stampfenbachplatz 4, 8006 Zurich",https://www.local.ch/fr/d/zurich/8006/toilettage/luniky-ag-PYRq8w_3tIlnOsSMybZhWw,Vétérinaire
Multi-Douane Services Sàrl - Agence en douane pour particulier et entreprises - Genève Suisse,"Voie-des-Traz 20, 1215 Genève",https://www.local.ch/fr/d/geneve/1215/agence-en-douane/multi-douane-services-sarl-agence-en-douane-pour-particulier-et-entreprises-geneve-suisse-v2QaP2WzCOI3XcJuJqO1Sg,Vétérinaire
Stöckli Katzenschutz GmbH,"Rosenweg 15, 5722 Gränichen",https://www.local.ch/fr/d/graenichen/5722/chats/stoeckli-katzenschutz-gmbh-bgkphPme-VpbAWuVBy6q1g,Vétérinaire
Associazione Cinofila Security Dog School,"Strada dell'Argine 2, 6512 Giubiasco",https://www.local.ch/fr/d/giubiasco/6512/eleveurs-de-chiens/associazione-cinofila-security-dog-school-Cr4u9JLsqRG6rm4hvkGp-A,Vétérinaire
Hundesalon Luigi Migliozzi,"Mohrenkopf 2, 6472 Erstfeld",https://www.local.ch/fr/d/erstfeld/6472/toilettage/hundesalon-luigi-migliozzi-jxLRyJO1UTXmeEno0a5Yig,Vétérinaire
Alpepfötli GmbH,"Bilstenstrasse 20B, 8852 Altendorf",https://www.local.ch/fr/d/altendorf/8852/pension-pour-chiens/alpepfoetli-gmbh-_QBc5srHDUTvFCq-VvG8gA,Vétérinaire
Bewusst-Wachsen Francesca Ferrari,"Via Resgia 12, 7524 Zuoz",https://www.local.ch/fr/d/zuoz/7524/communication-avec-les-animaux/bewusst-wachsen-francesca-ferrari-v0Rdbgt_HE1pZHl2ESHXJg,Vétérinaire
Boutique Pense-Bêtes,"Faubourg 20, 2525 Le Landeron",https://www.local.ch/fr/d/le-landeron/2525/alimentation-animale/boutique-pense-betes-BC214-DTXy5BSnWLx0NGyQ,Vétérinaire
Ceppi Ana,"Chemin de Bellevue 1A, 1073 Savigny",https://www.local.ch/fr/d/savigny/1073/osteopathie-pour-animaux/ceppi-ana-YnR24DJezd0aHW1Jz1sN0g,Vétérinaire
Changéquile,"Route de Porsel 39, 1609 Fiaugères",https://www.local.ch/fr/d/fiaugeres/1609/osteopathie-pour-animaux/changequile-WGTHAEYCnnndQ_vU2fIvsQ,Vétérinaire
"DDog Laden, Ernährungsberatung & Zahnreinigung für Hunde ohne Narkose","Dorfstrasse 36, 8805 Richterswil",https://www.local.ch/fr/d/richterswil/8805/articles-pour-animaux/ddog-laden-ernaehrungsberatung-zahnreinigung-fuer-hunde-ohne-narkose-4e61pe9rVxGP84FplMOfPA,Vétérinaire
EquiBett GmbH,"Dorfstrasse 39, 3424 Niederösch",https://www.local.ch/fr/d/niederoesch/3424/articles-pour-animaux/equibett-gmbh-bmUiSf-T6Me1CzMO6MdxEA,Vétérinaire
"Pet's Paradise, Inhaberin Meury","Kreuzstrasse 37, 4227 Büsserach",https://www.local.ch/fr/d/buesserach/4227/dressage-de-chien/pet-s-paradise-inhaberin-meury-vANLRGFw3qnUds0xe24QZQ,Vétérinaire
PETCATERING.CH,"Piazza Borsari 3, 6948 Porza",https://www.local.ch/fr/d/porza/6948/fourrage-grains-et-farines-fourrageres/petcatering-ch-ha1VD7e4nv0a2GsS1lKelQ,Vétérinaire
Valnat,"Rue de la Forge 8, 1410 Thierrens",https://www.local.ch/fr/d/thierrens/1410/valnat-NSwxU4VpV_E7eaArzFljow,Vétérinaire
Omoiyri GmbH,"Brandeggstrasse 21, 3818 Grindelwald",https://www.local.ch/fr/d/grindelwald/3818/naturopathie-pour-animaux/omoiyri-gmbh-aB7TeKxcr1B4H2kX1lNW0A,Vétérinaire
Animals Solutions Sàrl,"Chemin des Artisans 17, 1616 Attalens",https://www.local.ch/fr/d/attalens/1616/animals-solutions-sarl-Oek_ghWInSElbetcyAoPCg,Vétérinaire
Christophe Georges,"Route de Florissant 18, 1206 Genève",https://www.local.ch/fr/d/geneve/1206/phytotherapie-hors-rubrique-medecins/christophe-georges-HJxDjmxEhROO_72YqWQxqg,Vétérinaire
Contrôle des champignons,"Quai Ernest-Ansermet 18, 1205 Genève",https://www.local.ch/fr/d/geneve/1205/controle-des-champignons-PFA6iI8hFPlRRTLyDfLv3A,Vétérinaire
Contrôle Inspectorat des denrées alimentaires,"Quai Ernest-Ansermet 22, 1205 GenèveCase Postale, 1211 Genève 4",https://www.local.ch/fr/d/geneve/1205/controle-inspectorat-des-denrees-alimentaires-YvlbF8ha5hWVLWNF7Sr8QQ,Vétérinaire
Dr Demierre Stanislas,"Route de Vallaire 102, 1024 Ecublens VD",https://www.local.ch/fr/d/ecublens-vd/1024/dr-demierre-stanislas-0qs_YBIigYXqPVRg8hEKWA,Vétérinaire
Eli Lilly Export SA,"Chemin des Coquelicots 16, 1214 Vernier",https://www.local.ch/fr/d/vernier/1214/produits-services-pharmaceutiques/eli-lilly-export-sa-oLRCXYZ_gkM-bHhbTn-jfA,Vétérinaire
Florissant Pharmacie de,"Route de Florissant 18, 1206 Genève",https://www.local.ch/fr/d/geneve/1206/florissant-pharmacie-de-CybtGhfGj4gHKirvMa1XaA,Vétérinaire
HELVETIERA AG,"Kanzleistrasse 18, 8004 Zurich",https://www.local.ch/fr/d/zurich/8004/helvetiera-ag-HJLmmGss0wAtKHr6G8LNrQ,Vétérinaire
Hygiène des denrées alimentaires et des viandes,"Quai Ernest-Ansermet 18, 1205 Genève",https://www.local.ch/fr/d/geneve/1205/hygiene-des-denrees-alimentaires-et-des-viandes-4pd7s8KltofO3y3xNcrzHg,Vétérinaire
Pharmacie de Florissant,"Route de Florissant 18, 1206 Genève",https://www.local.ch/fr/d/geneve/1206/pharmacie-de-florissant-jpy2ytlYECKA_LpHUa02tA,Vétérinaire
vetmint payerne sa,"Route du Châtelard 13, 1530 Payerne",https://www.local.ch/fr/d/payerne/1530/vetmint-payerne-sa-xDEo9X8Od5ZfpGIrskvyDA,Vétérinaire
Holloway Marc-Antoine und Alexandra,"Winterliäckerstrasse 1A, 5632 Buttwil",https://www.local.ch/fr/d/buttwil/5632/holloway-marc-antoine-und-alexandra-Bxr0vSQRCN36M761aksAFw,Vétérinaire
Moser Philippe et Jacqueline (-Kissling),"Route de Domdidier 25, 1773 Russy",https://www.local.ch/fr/d/russy/1773/moser-philippe-et-jacqueline-kissling-FMXcrG5BoiKlmhayCB3juw,Vétérinaire
von Allmen Alain et Marina (-Balmelli),"Rue de la Chapelle 22, 2035 Corcelles NE",https://www.local.ch/fr/d/corcelles-ne/2035/von-allmen-alain-et-marina-balmelli-aeYa0PuHmRYObQBGl01kZg,Vétérinaire
Salon de Toilettage Little Farm,"Route de Vallaire 112, 1024 Ecublens VD",https://www.local.ch/fr/d/ecublens-vd/1024/salon-de-toilettage-little-farm-XOMEQzZlb5rVFF9c9ZSBWQ,Vétérinaire
